epoch	NLL	sdz	train_time
665	6108.179910401485	0.9963981206641603	109
666	6108.052429582399	0.9963506777190306	108
667	6108.635325287276	0.9964418174440016	108
668	6111.082686816844	0.996533509166786	106
669	6107.968039255185	0.996331368219692	106
670	6107.234929407231	0.9963759299885532	106
671	6107.327483008688	0.9963858604965723	107
672	6107.600144951653	0.9964609921245832	107
673	6107.492931088846	0.9963917831668939	107
674	6107.698262331838	0.9964254492601472	106
675	6107.136116609445	0.9964548943288658	106
676	6107.192885545123	0.9964913979239528	107
677	6105.44765581208	0.9964362453986711	108
678	6106.301444261491	0.9964185949932834	107
679	6105.947114980381	0.9964301895133049	107
680	6106.602324481502	0.9964040784023268	107
681	6108.795527956839	0.9966108594240094	108
682	6106.115099495516	0.996416576988494	108
683	6105.337153604961	0.9963994087659724	108
684	6105.5471381901625	0.9965286832753852	107
685	6106.738055283072	0.9964436602699382	107
686	6105.900997144759	0.9964433045665245	107
687	6104.739612090107	0.9964578384241181	106
688	6105.358681772002	0.9964335847863167	106
689	6104.184927217629	0.9964240198178141	107
690	6104.054475546524	0.9964226545239778	106
691	6104.910450970432	0.9964645176190432	106
692	6106.385911224776	0.9965656721003922	106
693	6104.755452546945	0.9964543581543482	106
694	6106.739755727999	0.9965408799359616	106
695	6105.046806684417	0.9965339767024122	107
696	6104.708516676009	0.9964128088523454	108
697	6104.812378258128	0.9964994278723883	108
698	6104.479157616312	0.9964644851705953	108
699	6104.14818832329	0.9964905076497339	106
700	6104.176734602718	0.9964914673112433	106
701	6103.345694804512	0.996463838981406	107
702	6104.18845422856	0.9967970053176709	106
703	6103.890555808576	0.9964654055411506	106
704	6103.900530321609	0.9965500736450401	107
705	6103.488057034753	0.9964455395001467	106
706	6105.892243115892	0.9965283474580054	106
707	6102.771118711463	0.9964335846259454	108
708	6102.365575952915	0.9964528423788301	109
709	6105.98618711463	0.996637020624272	106
710	6104.214851194647	0.996460715858391	106
711	6102.943973339406	0.9964951304576857	108
712	6103.539320873038	0.9965225756970222	108
713	6102.721691949271	0.9964940237357477	108
714	6102.255878205578	0.9965875784912451	106
715	6102.514786382427	0.9964902979910641	108
716	6102.934728839686	0.9965033433897078	106
717	6105.381290726597	0.9966175159531324	106
718	6102.129608674328	0.9965335174526334	108
719	6103.992128818666	0.996584921300144	109
720	6102.111849688201	0.9965045964771322	108
721	6103.106197011632	0.9965197242963475	106
722	6102.146352998879	0.9965106294294109	106
723	6102.435267043862	0.9965111927601255	108
724	6102.940475669142	0.9965740170714033	109
725	6103.034083782932	0.9968049384553336	107
726	6102.057299257287	0.9965284190370363	108
727	6101.5517056999715	0.9965266294008948	106
728	6101.69728752102	0.9964954062962211	107
729	6101.221434452074	0.9965141046207582	109
730	6101.297549397422	0.9964614399345466	108
731	6106.417401643077	0.9968346517182252	106
732	6100.861873335903	0.996441695561858	106
733	6101.091682139854	0.9965160738192331	106
734	6100.760323097674	0.9965354512625211	107
735	6101.094060923487	0.9965027293282239	106
736	6101.202123913958	0.996490988389259	108
737	6100.729453650504	0.9965360399853488	107
738	6100.611232220432	0.9964637428655753	107
739	6103.328924204737	0.9966337825150767	106
740	6100.054687062079	0.9965068757801312	107
741	6102.1843859480105	0.9966182963730509	108
742	6099.836024646161	0.9965134037984327	108
743	6102.704431316564	0.9969286436991841	109
744	6099.615860163257	0.9966273417921879	106
745	6099.7397929512335	0.996688863033671	106
746	6098.6570097919	0.9967038550719017	107
747	6099.015741048907	0.996683163119004	106
748	6100.4834632497195	0.9967443077553548	106
749	6099.952221132287	0.9966916596942953	106
750	6101.4918397912	0.9968062981896336	106
751	6099.141206558296	0.9966402804370418	106
752	6100.018636140695	0.9967236806458957	106
753	6098.357824761772	0.9967034525400854	107
754	6099.987916900224	0.9971213550311033	106
755	6098.096258408072	0.9966594725446316	107
756	6098.660380465247	0.9967302595553377	108
757	6099.013580787556	0.9967186762613032	108
758	6101.520342716508	0.9968625979573202	106
759	6098.618327406811	0.9966995181524165	106
760	6099.17403438551	0.9967181458601503	106
